household_id,chunk_text
HH7950,"Household HH7950 is located in Village_55, Soba, Kaduna. The respondent is a 53-year-old Male who is Single with an education level of Primary. Their main crops include Tomato, Millet, and Sorghum, while they also rear Cattle, Cattle, and Cattle. Reported outputs are 595.8926297661892kg in the wet season and 248.5701520161765kg in the dry season. Irrigation is sourced from Borehole. The farmer has received training. Market access is via Walking and the market is 4.67 km away. The main buyer type is Wholesaler."
HH7951,"Household HH7951 is located in Village_42, Shanga, Kaduna. The respondent is a 39-year-old Female who is Divorced with an education level of None. Their main crops include Tomato, Millet, and Sorghum, while they also rear Poultry, Sheep, and Poultry. Reported outputs are 453.4558291356033kg in the wet season and 357.5946224236605kg in the dry season. Irrigation is sourced from None. The farmer has not received training. Market access is via Public vehicle and the market is 17.11 km away. The main buyer type is Processor."
HH7952,"Household HH7952 is located in Village_54, Kudan, Kaduna. The respondent is a 18-year-old Male who is Divorced with an education level of None. Their main crops include Tomato, Rice, and Tomato, while they also rear Sheep, Poultry, and Poultry. Reported outputs are 623.6413088367799kg in the wet season and 642.7128514722167kg in the dry season. Irrigation is sourced from Dam. The farmer has not received training. Market access is via Motorcycle and the market is 16.03 km away. The main buyer type is Processor."
HH7953,"Household HH7953 is located in Village_62, Chikun, Kaduna. The respondent is a 27-year-old Female who is Widowed with an education level of Primary. Their main crops include Groundnut, Cassava, and Groundnut, while they also rear Poultry, Cattle, and Sheep. Reported outputs are 861.6765455110566kg in the wet season and 788.7806632654709kg in the dry season. Irrigation is sourced from Dam. The farmer has not received training. Market access is via Bicycle and the market is 4.04 km away. The main buyer type is Wholesaler."
HH7954,"Household HH7954 is located in Village_99, Sanga, Kaduna. The respondent is a 30-year-old Female who is Widowed with an education level of Secondary. Their main crops include Groundnut, Sorghum, and Sorghum, while they also rear Cattle, Pig, and Poultry. Reported outputs are 677.4492194574553kg in the wet season and 240.3029502946353kg in the dry season. Irrigation is sourced from Borehole. The farmer has received training. Market access is via Animal cart and the market is 8.82 km away. The main buyer type is Retailer."
HH7955,"Household HH7955 is located in Village_87, Kaduna North, Kaduna. The respondent is a 55-year-old Female who is Divorced with an education level of Primary. Their main crops include Soybean, Cassava, and Groundnut, while they also rear Pig, Pig, and Poultry. Reported outputs are 775.5815653373193kg in the wet season and 777.3315166792457kg in the dry season. Irrigation is sourced from River. The farmer has not received training. Market access is via Public vehicle and the market is 16.08 km away. The main buyer type is Wholesaler."
HH7956,"Household HH7956 is located in Village_67, Zangon Kataf, Kaduna. The respondent is a 33-year-old Male who is Single with an education level of None. Their main crops include Cassava, Soybean, and Maize, while they also rear Cattle, Poultry, and Pig. Reported outputs are 604.8476796712537kg in the wet season and 529.2243339201624kg in the dry season. Irrigation is sourced from River. The farmer has received training. Market access is via Animal cart and the market is 14.27 km away. The main buyer type is Wholesaler."
HH7957,"Household HH7957 is located in Village_4, Kudan, Kaduna. The respondent is a 23-year-old Female who is Single with an education level of Primary. Their main crops include Sorghum, Soybean, and Groundnut, while they also rear Goat, Cattle, and Sheep. Reported outputs are 281.29386646331005kg in the wet season and 695.1370750311926kg in the dry season. Irrigation is sourced from Borehole. The farmer has received training. Market access is via Bicycle and the market is 9.77 km away. The main buyer type is Wholesaler."
HH7958,"Household HH7958 is located in Village_36, Kauru, Kaduna. The respondent is a 43-year-old Female who is Divorced with an education level of Secondary. Their main crops include Cassava, Maize, and Soybean, while they also rear Cattle, Poultry, and Cattle. Reported outputs are 363.6896400054479kg in the wet season and 631.4800485210137kg in the dry season. Irrigation is sourced from River. The farmer has not received training. Market access is via Public vehicle and the market is 7.53 km away. The main buyer type is Assembler."
HH7959,"Household HH7959 is located in Village_88, Lere, Kaduna. The respondent is a 51-year-old Male who is Married with an education level of None. Their main crops include Rice, Groundnut, and Maize, while they also rear Goat, Sheep, and Goat. Reported outputs are 873.4888922491446kg in the wet season and 652.4659840073393kg in the dry season. Irrigation is sourced from Borehole. The farmer has not received training. Market access is via Walking and the market is 5.97 km away. The main buyer type is Wholesaler."
HH7960,"Household HH7960 is located in Village_13, Birnin Gwari, Kaduna. The respondent is a 22-year-old Male who is Single with an education level of Primary. Their main crops include Rice, Tomato, and Rice, while they also rear Sheep, Goat, and Pig. Reported outputs are 548.7229847895223kg in the wet season and 815.0913361569982kg in the dry season. Irrigation is sourced from River. The farmer has not received training. Market access is via Bicycle and the market is 15.03 km away. The main buyer type is Assembler."
HH7961,"Household HH7961 is located in Village_28, Kaduna South, Kaduna. The respondent is a 20-year-old Female who is Divorced with an education level of Primary. Their main crops include Tomato, Groundnut, and Cassava, while they also rear Pig, Poultry, and Cattle. Reported outputs are 530.2573386887201kg in the wet season and 613.5039894578647kg in the dry season. Irrigation is sourced from Dam. The farmer has not received training. Market access is via Walking and the market is 6.07 km away. The main buyer type is Assembler."
HH7962,"Household HH7962 is located in Village_20, Zaria, Kaduna. The respondent is a 43-year-old Male who is Widowed with an education level of Tertiary. Their main crops include Soybean, Soybean, and Tomato, while they also rear Pig, Cattle, and Poultry. Reported outputs are 837.0596690616417kg in the wet season and 826.3397136422587kg in the dry season. Irrigation is sourced from Dam. The farmer has received training. Market access is via Bicycle and the market is 1.19 km away. The main buyer type is Wholesaler."
HH7963,"Household HH7963 is located in Village_93, Kachia, Kaduna. The respondent is a 34-year-old Female who is Married with an education level of Quranic. Their main crops include Cassava, Millet, and Sorghum, while they also rear Pig, Goat, and Cattle. Reported outputs are 799.1394475745853kg in the wet season and 463.1566025099313kg in the dry season. Irrigation is sourced from Borehole. The farmer has received training. Market access is via Animal cart and the market is 19.03 km away. The main buyer type is Assembler."
HH7964,"Household HH7964 is located in Village_91, Birnin Gwari, Kaduna. The respondent is a 58-year-old Male who is Married with an education level of Quranic. Their main crops include Rice, Soybean, and Soybean, while they also rear Poultry, Goat, and Poultry. Reported outputs are 865.4269444209102kg in the wet season and 487.5064599407356kg in the dry season. Irrigation is sourced from Borehole. The farmer has not received training. Market access is via Motorcycle and the market is 7.33 km away. The main buyer type is Assembler."
HH7965,"Household HH7965 is located in Village_82, Kafanchan, Kaduna. The respondent is a 46-year-old Male who is Married with an education level of Quranic. Their main crops include Millet, Millet, and Soybean, while they also rear Sheep, Pig, and Pig. Reported outputs are 278.9346819032881kg in the wet season and 905.8750946296364kg in the dry season. Irrigation is sourced from Dam. The farmer has received training. Market access is via Bicycle and the market is 11.8 km away. The main buyer type is Wholesaler."
HH7966,"Household HH7966 is located in Village_46, Sanga, Kaduna. The respondent is a 53-year-old Male who is Single with an education level of Tertiary. Their main crops include Rice, Millet, and Cassava, while they also rear Sheep, Pig, and Poultry. Reported outputs are 571.2908304799455kg in the wet season and 765.2647164476867kg in the dry season. Irrigation is sourced from None. The farmer has received training. Market access is via Motorcycle and the market is 4.85 km away. The main buyer type is Assembler."
HH7967,"Household HH7967 is located in Village_82, Igabi, Kaduna. The respondent is a 63-year-old Female who is Widowed with an education level of Tertiary. Their main crops include Cassava, Millet, and Rice, while they also rear Pig, Poultry, and Sheep. Reported outputs are 953.113630636kg in the wet season and 916.021627605517kg in the dry season. Irrigation is sourced from River. The farmer has not received training. Market access is via Walking and the market is 5.65 km away. The main buyer type is Assembler."
HH7968,"Household HH7968 is located in Village_81, Lere, Kaduna. The respondent is a 35-year-old Female who is Widowed with an education level of None. Their main crops include Tomato, Rice, and Tomato, while they also rear Pig, Poultry, and Sheep. Reported outputs are 667.5606331298511kg in the wet season and 818.2823392341412kg in the dry season. Irrigation is sourced from River. The farmer has not received training. Market access is via Walking and the market is 9.8 km away. The main buyer type is Retailer."
HH7969,"Household HH7969 is located in Village_73, Sanga, Kaduna. The respondent is a 41-year-old Female who is Married with an education level of Tertiary. Their main crops include Groundnut, Maize, and Maize, while they also rear Goat, Poultry, and Poultry. Reported outputs are 357.49121699949967kg in the wet season and 245.26863769026411kg in the dry season. Irrigation is sourced from Dam. The farmer has not received training. Market access is via Bicycle and the market is 3.21 km away. The main buyer type is Processor."
HH7970,"Household HH7970 is located in Village_42, Samaru, Kaduna. The respondent is a 58-year-old Female who is Divorced with an education level of Primary. Their main crops include Groundnut, Cassava, and Maize, while they also rear Sheep, Poultry, and Pig. Reported outputs are 708.7155875585463kg in the wet season and 456.114035844632kg in the dry season. Irrigation is sourced from Dam. The farmer has not received training. Market access is via Animal cart and the market is 6.33 km away. The main buyer type is Retailer."
HH7971,"Household HH7971 is located in Village_28, Kaduna North, Kaduna. The respondent is a 20-year-old Female who is Widowed with an education level of Tertiary. Their main crops include Tomato, Sorghum, and Rice, while they also rear Goat, Sheep, and Goat. Reported outputs are 535.3996610041736kg in the wet season and 769.8687889642013kg in the dry season. Irrigation is sourced from Dam. The farmer has not received training. Market access is via Bicycle and the market is 6.67 km away. The main buyer type is Assembler."
HH7972,"Household HH7972 is located in Village_39, Kaduna South, Kaduna. The respondent is a 60-year-old Male who is Married with an education level of Adult Edu.. Their main crops include Cassava, Sorghum, and Maize, while they also rear Goat, Goat, and Goat. Reported outputs are 404.6272767594881kg in the wet season and 594.1977117643376kg in the dry season. Irrigation is sourced from None. The farmer has received training. Market access is via Public vehicle and the market is 19.31 km away. The main buyer type is Assembler."
HH7973,"Household HH7973 is located in Village_69, Birnin Gwari, Kaduna. The respondent is a 53-year-old Male who is Single with an education level of Adult Edu.. Their main crops include Sorghum, Soybean, and Rice, while they also rear Pig, Sheep, and Sheep. Reported outputs are 952.7716962794838kg in the wet season and 342.9070196368789kg in the dry season. Irrigation is sourced from River. The farmer has not received training. Market access is via Walking and the market is 4.5 km away. The main buyer type is Assembler."
HH7974,"Household HH7974 is located in Village_33, Kauru, Kaduna. The respondent is a 36-year-old Male who is Divorced with an education level of Tertiary. Their main crops include Groundnut, Soybean, and Cassava, while they also rear Pig, Sheep, and Cattle. Reported outputs are 232.1271820969608kg in the wet season and 692.8063135501602kg in the dry season. Irrigation is sourced from Borehole. The farmer has not received training. Market access is via Public vehicle and the market is 7.07 km away. The main buyer type is Processor."
HH7975,"Household HH7975 is located in Village_7, Sanga, Kaduna. The respondent is a 50-year-old Female who is Married with an education level of Primary. Their main crops include Tomato, Maize, and Groundnut, while they also rear Sheep, Sheep, and Goat. Reported outputs are 953.5792720311648kg in the wet season and 998.66346868484kg in the dry season. Irrigation is sourced from Dam. The farmer has not received training. Market access is via Bicycle and the market is 2.2 km away. The main buyer type is Assembler."
HH7976,"Household HH7976 is located in Village_41, Zangon Kataf, Kaduna. The respondent is a 37-year-old Female who is Married with an education level of Tertiary. Their main crops include Rice, Maize, and Tomato, while they also rear Poultry, Goat, and Poultry. Reported outputs are 641.1748162558472kg in the wet season and 746.1250556543503kg in the dry season. Irrigation is sourced from River. The farmer has received training. Market access is via Public vehicle and the market is 6.25 km away. The main buyer type is Processor."
HH7977,"Household HH7977 is located in Village_77, Lere, Kaduna. The respondent is a 34-year-old Female who is Married with an education level of Secondary. Their main crops include Sorghum, Soybean, and Maize, while they also rear Poultry, Goat, and Cattle. Reported outputs are 387.5293841280096kg in the wet season and 858.1652909992371kg in the dry season. Irrigation is sourced from Borehole. The farmer has not received training. Market access is via Motorcycle and the market is 14.69 km away. The main buyer type is Wholesaler."
HH7978,"Household HH7978 is located in Village_86, Kaduna North, Kaduna. The respondent is a 43-year-old Female who is Widowed with an education level of Quranic. Their main crops include Rice, Maize, and Tomato, while they also rear Cattle, Goat, and Goat. Reported outputs are 242.48732185552703kg in the wet season and 538.5955803367649kg in the dry season. Irrigation is sourced from Borehole. The farmer has received training. Market access is via Walking and the market is 12.34 km away. The main buyer type is Assembler."
HH7979,"Household HH7979 is located in Village_68, Kaduna South, Kaduna. The respondent is a 45-year-old Female who is Widowed with an education level of Secondary. Their main crops include Soybean, Groundnut, and Rice, while they also rear Goat, Cattle, and Poultry. Reported outputs are 467.4370186768659kg in the wet season and 482.7870505074727kg in the dry season. Irrigation is sourced from None. The farmer has not received training. Market access is via Walking and the market is 11.21 km away. The main buyer type is Retailer."
HH7980,"Household HH7980 is located in Village_99, Kudan, Kaduna. The respondent is a 42-year-old Female who is Widowed with an education level of Tertiary. Their main crops include Maize, Cassava, and Groundnut, while they also rear Goat, Pig, and Pig. Reported outputs are 405.163721620715kg in the wet season and 854.7281093986902kg in the dry season. Irrigation is sourced from None. The farmer has received training. Market access is via Public vehicle and the market is 18.17 km away. The main buyer type is Wholesaler."
HH7981,"Household HH7981 is located in Village_2, Soba, Kaduna. The respondent is a 33-year-old Male who is Single with an education level of Adult Edu.. Their main crops include Cassava, Tomato, and Tomato, while they also rear Cattle, Cattle, and Sheep. Reported outputs are 466.2363840362911kg in the wet season and 762.1105942139277kg in the dry season. Irrigation is sourced from Dam. The farmer has received training. Market access is via Motorcycle and the market is 14.59 km away. The main buyer type is Processor."
HH7982,"Household HH7982 is located in Village_95, Sanga, Kaduna. The respondent is a 22-year-old Male who is Divorced with an education level of Primary. Their main crops include Groundnut, Rice, and Tomato, while they also rear Cattle, Pig, and Goat. Reported outputs are 881.9099634977583kg in the wet season and 551.1517527651615kg in the dry season. Irrigation is sourced from Borehole. The farmer has received training. Market access is via Motorcycle and the market is 9.02 km away. The main buyer type is Retailer."
HH7983,"Household HH7983 is located in Village_42, Kafanchan, Kaduna. The respondent is a 54-year-old Female who is Single with an education level of None. Their main crops include Maize, Rice, and Cassava, while they also rear Sheep, Pig, and Poultry. Reported outputs are 635.0495418610986kg in the wet season and 808.0863691872552kg in the dry season. Irrigation is sourced from Borehole. The farmer has received training. Market access is via Walking and the market is 4.63 km away. The main buyer type is Wholesaler."
HH7984,"Household HH7984 is located in Village_1, Shanga, Kaduna. The respondent is a 19-year-old Male who is Married with an education level of Quranic. Their main crops include Rice, Millet, and Sorghum, while they also rear Sheep, Pig, and Poultry. Reported outputs are 497.9498163836101kg in the wet season and 596.2133793471482kg in the dry season. Irrigation is sourced from River. The farmer has received training. Market access is via Animal cart and the market is 11.12 km away. The main buyer type is Wholesaler."
HH7985,"Household HH7985 is located in Village_11, Giwa, Kaduna. The respondent is a 18-year-old Female who is Widowed with an education level of None. Their main crops include Millet, Soybean, and Sorghum, while they also rear Pig, Sheep, and Pig. Reported outputs are 751.4853264294239kg in the wet season and 311.2443063785079kg in the dry season. Irrigation is sourced from Dam. The farmer has received training. Market access is via Walking and the market is 17.52 km away. The main buyer type is Retailer."
HH7986,"Household HH7986 is located in Village_29, Birnin Gwari, Kaduna. The respondent is a 53-year-old Male who is Single with an education level of Secondary. Their main crops include Groundnut, Millet, and Maize, while they also rear Sheep, Poultry, and Pig. Reported outputs are 916.9100750727282kg in the wet season and 952.8743269182604kg in the dry season. Irrigation is sourced from Dam. The farmer has received training. Market access is via Bicycle and the market is 11.71 km away. The main buyer type is Assembler."
HH7987,"Household HH7987 is located in Village_87, Kaduna South, Kaduna. The respondent is a 30-year-old Male who is Married with an education level of Primary. Their main crops include Rice, Millet, and Groundnut, while they also rear Pig, Poultry, and Cattle. Reported outputs are 284.5939742593334kg in the wet season and 208.41304326154528kg in the dry season. Irrigation is sourced from River. The farmer has not received training. Market access is via Bicycle and the market is 3.5 km away. The main buyer type is Processor."
HH7988,"Household HH7988 is located in Village_15, Zangon Kataf, Kaduna. The respondent is a 24-year-old Female who is Single with an education level of Adult Edu.. Their main crops include Soybean, Millet, and Cassava, while they also rear Cattle, Goat, and Pig. Reported outputs are 719.9484332293046kg in the wet season and 267.10723154669495kg in the dry season. Irrigation is sourced from None. The farmer has not received training. Market access is via Bicycle and the market is 10.25 km away. The main buyer type is Processor."
HH7989,"Household HH7989 is located in Village_85, Kachia, Kaduna. The respondent is a 65-year-old Female who is Widowed with an education level of Adult Edu.. Their main crops include Groundnut, Rice, and Tomato, while they also rear Poultry, Sheep, and Cattle. Reported outputs are 686.3952555287917kg in the wet season and 243.2740473412489kg in the dry season. Irrigation is sourced from River. The farmer has received training. Market access is via Public vehicle and the market is 5.59 km away. The main buyer type is Processor."
HH7990,"Household HH7990 is located in Village_100, Zangon Kataf, Kaduna. The respondent is a 22-year-old Female who is Widowed with an education level of Secondary. Their main crops include Cassava, Maize, and Cassava, while they also rear Pig, Sheep, and Cattle. Reported outputs are 362.620863162938kg in the wet season and 375.60763113349kg in the dry season. Irrigation is sourced from Dam. The farmer has not received training. Market access is via Animal cart and the market is 16.49 km away. The main buyer type is Assembler."
HH7991,"Household HH7991 is located in Village_65, Sanga, Kaduna. The respondent is a 49-year-old Female who is Single with an education level of Tertiary. Their main crops include Rice, Rice, and Maize, while they also rear Cattle, Goat, and Pig. Reported outputs are 908.8786963644974kg in the wet season and 637.5398159205083kg in the dry season. Irrigation is sourced from Borehole. The farmer has not received training. Market access is via Motorcycle and the market is 16.34 km away. The main buyer type is Assembler."
HH7992,"Household HH7992 is located in Village_93, Kaduna North, Kaduna. The respondent is a 61-year-old Female who is Widowed with an education level of Secondary. Their main crops include Rice, Millet, and Maize, while they also rear Pig, Sheep, and Poultry. Reported outputs are 797.4149835113955kg in the wet season and 934.4305771992924kg in the dry season. Irrigation is sourced from Borehole. The farmer has received training. Market access is via Motorcycle and the market is 3.34 km away. The main buyer type is Retailer."
HH7993,"Household HH7993 is located in Village_35, Lere, Kaduna. The respondent is a 34-year-old Female who is Married with an education level of Primary. Their main crops include Millet, Sorghum, and Tomato, while they also rear Sheep, Cattle, and Sheep. Reported outputs are 565.7224175557495kg in the wet season and 802.3723279821669kg in the dry season. Irrigation is sourced from Dam. The farmer has received training. Market access is via Animal cart and the market is 5.94 km away. The main buyer type is Assembler."
HH7994,"Household HH7994 is located in Village_100, Sabon Gari, Kaduna. The respondent is a 59-year-old Male who is Divorced with an education level of None. Their main crops include Sorghum, Soybean, and Millet, while they also rear Poultry, Sheep, and Goat. Reported outputs are 317.88793538669074kg in the wet season and 915.8092479234843kg in the dry season. Irrigation is sourced from Borehole. The farmer has received training. Market access is via Bicycle and the market is 8.5 km away. The main buyer type is Processor."
HH7995,"Household HH7995 is located in Village_45, Zangon Kataf, Kaduna. The respondent is a 57-year-old Female who is Divorced with an education level of Tertiary. Their main crops include Maize, Groundnut, and Millet, while they also rear Cattle, Pig, and Sheep. Reported outputs are 381.7759906616004kg in the wet season and 780.8446388423139kg in the dry season. Irrigation is sourced from River. The farmer has not received training. Market access is via Walking and the market is 16.56 km away. The main buyer type is Processor."
HH7996,"Household HH7996 is located in Village_44, Jaba, Kaduna. The respondent is a 44-year-old Female who is Divorced with an education level of Adult Edu.. Their main crops include Sorghum, Maize, and Rice, while they also rear Goat, Poultry, and Sheep. Reported outputs are 790.8658405348554kg in the wet season and 462.4597990117372kg in the dry season. Irrigation is sourced from Dam. The farmer has received training. Market access is via Public vehicle and the market is 17.61 km away. The main buyer type is Retailer."
HH7997,"Household HH7997 is located in Village_60, Makarfi, Kaduna. The respondent is a 56-year-old Male who is Divorced with an education level of Tertiary. Their main crops include Maize, Soybean, and Groundnut, while they also rear Pig, Goat, and Cattle. Reported outputs are 350.15874435694kg in the wet season and 218.03766112313053kg in the dry season. Irrigation is sourced from None. The farmer has not received training. Market access is via Animal cart and the market is 4.85 km away. The main buyer type is Processor."
HH7998,"Household HH7998 is located in Village_27, Kudan, Kaduna. The respondent is a 37-year-old Female who is Married with an education level of Quranic. Their main crops include Groundnut, Rice, and Tomato, while they also rear Sheep, Sheep, and Pig. Reported outputs are 758.2776624864113kg in the wet season and 984.6208167424552kg in the dry season. Irrigation is sourced from River. The farmer has not received training. Market access is via Walking and the market is 15.79 km away. The main buyer type is Retailer."
HH7999,"Household HH7999 is located in Village_3, Jaba, Kaduna. The respondent is a 35-year-old Male who is Married with an education level of Secondary. Their main crops include Rice, Rice, and Rice, while they also rear Sheep, Cattle, and Sheep. Reported outputs are 881.5548980574512kg in the wet season and 327.06692390790124kg in the dry season. Irrigation is sourced from Borehole. The farmer has received training. Market access is via Bicycle and the market is 9.96 km away. The main buyer type is Retailer."
HH8000,"Household HH8000 is located in Village_1, Samaru, Kaduna. The respondent is a 63-year-old Male who is Widowed with an education level of Quranic. Their main crops include Maize, Cassava, and Groundnut, while they also rear Goat, Poultry, and Pig. Reported outputs are 717.5355831056542kg in the wet season and 613.3726054139084kg in the dry season. Irrigation is sourced from River. The farmer has received training. Market access is via Bicycle and the market is 18.28 km away. The main buyer type is Processor."
HH8001,"Household HH8001 is located in Village_85, Kaduna North, Kaduna. The respondent is a 39-year-old Male who is Widowed with an education level of Quranic. Their main crops include Tomato, Cassava, and Soybean, while they also rear Goat, Poultry, and Pig. Reported outputs are 575.7110877975952kg in the wet season and 409.4470933556676kg in the dry season. Irrigation is sourced from None. The farmer has received training. Market access is via Public vehicle and the market is 7.44 km away. The main buyer type is Wholesaler."
HH8002,"Household HH8002 is located in Village_16, Makarfi, Kaduna. The respondent is a 56-year-old Male who is Widowed with an education level of Secondary. Their main crops include Cassava, Soybean, and Cassava, while they also rear Poultry, Pig, and Poultry. Reported outputs are 603.9245031742588kg in the wet season and 247.6718191676305kg in the dry season. Irrigation is sourced from None. The farmer has received training. Market access is via Animal cart and the market is 3.9 km away. The main buyer type is Assembler."
HH8003,"Household HH8003 is located in Village_65, Soba, Kaduna. The respondent is a 61-year-old Male who is Divorced with an education level of Primary. Their main crops include Millet, Soybean, and Cassava, while they also rear Cattle, Goat, and Pig. Reported outputs are 594.1076778668454kg in the wet season and 769.984620064505kg in the dry season. Irrigation is sourced from River. The farmer has received training. Market access is via Animal cart and the market is 5.17 km away. The main buyer type is Assembler."
HH8004,"Household HH8004 is located in Village_44, Kaura, Kaduna. The respondent is a 39-year-old Female who is Divorced with an education level of Secondary. Their main crops include Groundnut, Tomato, and Tomato, while they also rear Pig, Poultry, and Goat. Reported outputs are 351.12252371003905kg in the wet season and 603.0344171562326kg in the dry season. Irrigation is sourced from Dam. The farmer has received training. Market access is via Animal cart and the market is 6.68 km away. The main buyer type is Retailer."
HH8005,"Household HH8005 is located in Village_32, Jemaa, Kaduna. The respondent is a 54-year-old Female who is Divorced with an education level of Quranic. Their main crops include Tomato, Maize, and Cassava, while they also rear Goat, Pig, and Cattle. Reported outputs are 793.1069088035647kg in the wet season and 377.0663460309327kg in the dry season. Irrigation is sourced from Borehole. The farmer has received training. Market access is via Public vehicle and the market is 6.29 km away. The main buyer type is Retailer."
HH8006,"Household HH8006 is located in Village_2, Soba, Kaduna. The respondent is a 59-year-old Male who is Married with an education level of Primary. Their main crops include Soybean, Sorghum, and Tomato, while they also rear Cattle, Sheep, and Cattle. Reported outputs are 762.1788236328964kg in the wet season and 901.9409939132988kg in the dry season. Irrigation is sourced from Dam. The farmer has not received training. Market access is via Motorcycle and the market is 1.7 km away. The main buyer type is Retailer."
HH8007,"Household HH8007 is located in Village_35, Kaura, Kaduna. The respondent is a 48-year-old Male who is Married with an education level of None. Their main crops include Soybean, Soybean, and Sorghum, while they also rear Sheep, Cattle, and Pig. Reported outputs are 684.3659583365306kg in the wet season and 421.90112212754457kg in the dry season. Irrigation is sourced from Dam. The farmer has received training. Market access is via Bicycle and the market is 7.34 km away. The main buyer type is Wholesaler."
HH8008,"Household HH8008 is located in Village_79, Lere, Kaduna. The respondent is a 53-year-old Male who is Single with an education level of Adult Edu.. Their main crops include Soybean, Tomato, and Millet, while they also rear Pig, Sheep, and Cattle. Reported outputs are 815.7364084670937kg in the wet season and 229.63321090110293kg in the dry season. Irrigation is sourced from None. The farmer has received training. Market access is via Bicycle and the market is 3.79 km away. The main buyer type is Assembler."
HH8009,"Household HH8009 is located in Village_2, Birnin Gwari, Kaduna. The respondent is a 41-year-old Female who is Widowed with an education level of None. Their main crops include Cassava, Millet, and Millet, while they also rear Poultry, Goat, and Poultry. Reported outputs are 688.7713646415929kg in the wet season and 986.6911161986023kg in the dry season. Irrigation is sourced from None. The farmer has not received training. Market access is via Motorcycle and the market is 4.72 km away. The main buyer type is Assembler."
HH8010,"Household HH8010 is located in Village_76, Lau, Kaduna. The respondent is a 46-year-old Male who is Divorced with an education level of Primary. Their main crops include Groundnut, Groundnut, and Tomato, while they also rear Cattle, Goat, and Pig. Reported outputs are 268.3122632301837kg in the wet season and 337.1976807841859kg in the dry season. Irrigation is sourced from Borehole. The farmer has not received training. Market access is via Walking and the market is 13.39 km away. The main buyer type is Processor."
HH8011,"Household HH8011 is located in Village_71, Shanga, Kaduna. The respondent is a 21-year-old Female who is Married with an education level of Primary. Their main crops include Millet, Cassava, and Tomato, while they also rear Poultry, Pig, and Poultry. Reported outputs are 904.1952199198512kg in the wet season and 990.7564289373952kg in the dry season. Irrigation is sourced from River. The farmer has received training. Market access is via Motorcycle and the market is 18.5 km away. The main buyer type is Processor."
HH8012,"Household HH8012 is located in Village_39, Giwa, Kaduna. The respondent is a 54-year-old Female who is Married with an education level of None. Their main crops include Tomato, Tomato, and Maize, while they also rear Sheep, Cattle, and Cattle. Reported outputs are 491.7778110100048kg in the wet season and 883.6810758044161kg in the dry season. Irrigation is sourced from Dam. The farmer has received training. Market access is via Animal cart and the market is 11.68 km away. The main buyer type is Assembler."
HH8013,"Household HH8013 is located in Village_18, Zaria, Kaduna. The respondent is a 29-year-old Male who is Widowed with an education level of Tertiary. Their main crops include Groundnut, Rice, and Cassava, while they also rear Sheep, Sheep, and Poultry. Reported outputs are 615.8380014093473kg in the wet season and 962.5658798836512kg in the dry season. Irrigation is sourced from None. The farmer has not received training. Market access is via Walking and the market is 10.14 km away. The main buyer type is Wholesaler."
HH8014,"Household HH8014 is located in Village_65, Shanga, Kaduna. The respondent is a 37-year-old Male who is Single with an education level of Secondary. Their main crops include Soybean, Millet, and Soybean, while they also rear Sheep, Goat, and Goat. Reported outputs are 994.5165478118964kg in the wet season and 289.292429837073kg in the dry season. Irrigation is sourced from Dam. The farmer has received training. Market access is via Bicycle and the market is 9.88 km away. The main buyer type is Wholesaler."
HH8015,"Household HH8015 is located in Village_2, Kachia, Kaduna. The respondent is a 55-year-old Female who is Married with an education level of Secondary. Their main crops include Groundnut, Millet, and Soybean, while they also rear Cattle, Sheep, and Pig. Reported outputs are 737.3790856999001kg in the wet season and 462.34763034596017kg in the dry season. Irrigation is sourced from Dam. The farmer has received training. Market access is via Bicycle and the market is 13.27 km away. The main buyer type is Wholesaler."
HH8016,"Household HH8016 is located in Village_80, Kudan, Kaduna. The respondent is a 24-year-old Male who is Single with an education level of None. Their main crops include Millet, Cassava, and Sorghum, while they also rear Goat, Pig, and Pig. Reported outputs are 981.7612277515274kg in the wet season and 985.1155348713148kg in the dry season. Irrigation is sourced from None. The farmer has not received training. Market access is via Bicycle and the market is 4.74 km away. The main buyer type is Retailer."
HH8017,"Household HH8017 is located in Village_20, Igabi, Kaduna. The respondent is a 37-year-old Female who is Widowed with an education level of Quranic. Their main crops include Cassava, Cassava, and Tomato, while they also rear Sheep, Sheep, and Pig. Reported outputs are 667.4324269528543kg in the wet season and 877.1830607327865kg in the dry season. Irrigation is sourced from Borehole. The farmer has received training. Market access is via Bicycle and the market is 19.03 km away. The main buyer type is Retailer."
HH8018,"Household HH8018 is located in Village_75, Sanga, Kaduna. The respondent is a 49-year-old Female who is Single with an education level of Primary. Their main crops include Cassava, Millet, and Sorghum, while they also rear Goat, Poultry, and Cattle. Reported outputs are 842.5615047470563kg in the wet season and 638.1658134502435kg in the dry season. Irrigation is sourced from River. The farmer has not received training. Market access is via Walking and the market is 7.19 km away. The main buyer type is Assembler."
HH8019,"Household HH8019 is located in Village_20, Kaduna North, Kaduna. The respondent is a 38-year-old Male who is Divorced with an education level of None. Their main crops include Groundnut, Cassava, and Sorghum, while they also rear Goat, Goat, and Goat. Reported outputs are 676.2643247413635kg in the wet season and 668.708028219801kg in the dry season. Irrigation is sourced from None. The farmer has not received training. Market access is via Bicycle and the market is 5.8 km away. The main buyer type is Processor."
